lucode,code,nlcd,LULC_name,notes,nlud_simple,nlud_simple_class,nlud_simple_subclass,fertilizer,pesticide,irrigation,planting_diversity,mowing,public_access,green_space,building_type,tree,tree_canopy_percentage,tree_canopy_cover,tree_canopy_colors,c_above,c_below,c_soil,c_dead,c_embedded_storage,c_embedded_emissions,c_annual_emissions
1087,60953,95,Emergent Herbaceuous Wetlands,,60,Other Development,,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1088,70110,11,Open Water,,70,Agriculture,,-1,-1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1089,70111,11,Open Water,,70,Agriculture,,-1,-1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1090,70112,11,Open Water,,70,Agriculture,,-1,-1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1091,70113,11,Open Water,,70,Agriculture,,-1,-1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1092,70120,12,Perennial Ice/Snow,,70,Agriculture,,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1093,70121,12,Perennial Ice/Snow,,70,Agriculture,,-1,-1,-1,-1,-1,-1,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1094,70122,12,Perennial Ice/Snow,,70,Agriculture,,-1,-1,-1,-1,-1,-1,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1095,70123,12,Perennial Ice/Snow,,70,Agriculture,,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1096,70210,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",70,Agriculture,,1,1,1,0,-1,0,-1,-1,0,0,none,#ffffff,25.49986095,4.08,79.01411479,1.76,51.81402439,212.31,37.03522039
1097,70211,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",70,Agriculture,,1,1,1,0,-1,0,-1,-1,1,0.15,low,#e5f5e0,35.84187923,3.468,82.72998612,3.096,51.81402439,212.31,37.03522039
1098,70212,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",70,Agriculture,,1,1,1,0,-1,0,-1,-1,2,0.4,medium,#a1d99b,53.07857637,2.448,88.923105,5.322666667,51.81402439,212.31,37.03522039
1099,70213,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",70,Agriculture,,1,1,1,0,-1,0,-1,-1,3,0.66,high,#31a354,71.0047414,1.3872,95.36394864,7.6384,51.81402439,212.31,37.03522039
1100,70220,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,0,0,none,#ffffff,20.90844667,3.52,72.06732319,0.61,207.2560976,849.24,147.1338816
1101,70221,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,1,0.15,low,#e5f5e0,31.9391771,2.992,76.82521326,2.1185,207.2560976,849.24,147.1338816
1102,70222,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,2,0.4,medium,#a1d99b,50.32372781,2.112,84.75503004,4.632666667,207.2560976,849.24,147.1338816
1103,70223,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,3,0.66,high,#31a354,69.44366054,1.1968,93.0020395,7.2474,207.2560976,849.24,147.1338816
1104,70230,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,0,0,none,#ffffff,17.69813636,3.08,61.93838294,0.36,234.070122,954.85,720.4716833
1105,70231,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,1,0.15,low,#e5f5e0,29.21041333,2.618,68.21561405,1.906,234.070122,954.85,720.4716833
1106,70232,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,2,0.4,medium,#a1d99b,48.39754162,1.848,78.67766589,4.482666667,234.070122,954.85,720.4716833
1107,70233,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,3,0.66,high,#31a354,68.35215504,1.0472,89.55819981,7.1624,234.070122,954.85,720.4716833
1108,70240,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,0,0,none,#ffffff,10.98142029,1.76,44.78642515,0.245,267.9065041,3418.485,1805.616283
1109,70241,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,1,0.15,low,#e5f5e0,23.50120467,1.496,53.63644993,1.80825,267.9065041,3418.485,1805.616283
1110,70242,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,2,0.4,medium,#a1d99b,44.36751198,1.056,68.38649122,4.413666667,267.9065041,3418.485,1805.616283
1111,70243,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",70,Agriculture,,1,1,1,0,-1,-1,-1,-1,3,0.66,high,#31a354,66.06847158,0.5984,83.72653416,7.1233,267.9065041,3418.485,1805.616283
1112,70310,31,Barren Land,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,0,0,none,#ffffff,6.8,0,25.5,0,0,0,0
1113,70311,31,Barren Land,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,1,0.15,low,#e5f5e0,19.94699743,0,37.24298855,1.6,0,0,0
1114,70312,31,Barren Land,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,2,0.4,medium,#a1d99b,41.8586598,0,56.81463613,4.266666667,0,0,0
1115,70313,31,Barren Land,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,3,0.66,high,#31a354,64.64678868,0,77.16914961,7.04,0,0,0
1116,70410,41,Deciduous Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,85.88498714,0,96.08994273,8.8,0,0,0
1117,70411,41,Deciduous Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,85.88498714,0,96.08994273,8.8,0,0,0
1118,70412,41,Deciduous Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,85.88498714,0,96.08994273,8.8,0,0,0
1119,70413,41,Deciduous Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,85.88498714,0,96.08994273,8.8,0,0,0
1120,70420,42,Evergreen Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,105.6849871,0,96.08994273,14.4,0,0,0
1121,70421,42,Evergreen Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,105.6849871,0,96.08994273,14.4,0,0,0
1122,70422,42,Evergreen Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,105.6849871,0,96.08994273,14.4,0,0,0
1123,70423,42,Evergreen Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,105.6849871,0,96.08994273,14.4,0,0,0
1124,70430,43,Mixed Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,91.76997429,0,119.1798855,8.8,0,0,0
1125,70431,43,Mixed Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,91.76997429,0,119.1798855,8.8,0,0,0
1126,70432,43,Mixed Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,91.76997429,0,119.1798855,8.8,0,0,0
1127,70433,43,Mixed Forest,,70,Agriculture,,-1,1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,91.76997429,0,119.1798855,8.8,0,0,0
1128,70520,52,Shrub/Scrub,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,0,0,none,#ffffff,47.875,0,68.15477645,0,0,0,0
1129,70521,52,Shrub/Scrub,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,1,0.15,low,#e5f5e0,54.86074743,0,73.49954853,1.6,0,0,0
1130,70522,52,Shrub/Scrub,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,2,0.4,medium,#a1d99b,66.5036598,0,82.407502,4.266666667,0,0,0
1131,70523,52,Shrub/Scrub,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,3,0.66,high,#31a354,78.61228868,0,91.6717736,7.04,0,0,0
1132,70710,71,Herbaceuous,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1133,70711,71,Herbaceuous,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1134,70712,71,Herbaceuous,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1135,70713,71,Herbaceuous,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1136,70810,81,Hay/Pasture,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1137,70811,81,Hay/Pasture,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1138,70812,81,Hay/Pasture,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1139,70813,81,Hay/Pasture,,70,Agriculture,,1,1,1,0,-1,0,-1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1140,70820,82,Cultivated Crops,,70,Agriculture,,1,1,1,-1,-1,0,-1,-1,0,0,none,#ffffff,4.793840162,0,65.75263422,0,0,0,0
1141,70821,82,Cultivated Crops,,70,Agriculture,,1,1,1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,18.24176156,0,71.45772764,1.6,0,0,0
1142,70822,82,Cultivated Crops,,70,Agriculture,,1,1,1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,40.6549639,0,80.96621666,4.266666667,0,0,0
1143,70823,82,Cultivated Crops,,70,Agriculture,,1,1,1,-1,-1,0,-1,-1,3,0.66,high,#31a354,63.96469433,0,90.85504525,7.04,0,0,0
1144,70900,90,Woody Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1145,70901,90,Woody Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1146,70902,90,Woody Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1147,70903,90,Woody Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1148,70950,95,Emergent Herbaceuous Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1149,70951,95,Emergent Herbaceuous Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1150,70952,95,Emergent Herbaceuous Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1151,70953,95,Emergent Herbaceuous Wetlands,,70,Agriculture,,1,1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1152,80110,11,Open Water,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1153,80111,11,Open Water,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1154,80112,11,Open Water,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1155,80113,11,Open Water,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1156,80120,12,Perennial Ice/Snow,,80,Rangeland,,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1157,80121,12,Perennial Ice/Snow,,80,Rangeland,,-1,-1,-1,-1,-1,-1,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1158,80122,12,Perennial Ice/Snow,,80,Rangeland,,-1,-1,-1,-1,-1,-1,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1159,80123,12,Perennial Ice/Snow,,80,Rangeland,,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1160,80210,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,0,0,none,#ffffff,25.49986095,4.08,79.01411479,1.76,51.81402439,212.31,37.03522039
1161,80211,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,1,0.15,low,#e5f5e0,35.84187923,3.468,82.72998612,3.096,51.81402439,212.31,37.03522039
1162,80212,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,2,0.4,medium,#a1d99b,53.07857637,2.448,88.923105,5.322666667,51.81402439,212.31,37.03522039
1163,80213,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,3,0.66,high,#31a354,71.0047414,1.3872,95.36394864,7.6384,51.81402439,212.31,37.03522039
1164,80220,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,0,0,none,#ffffff,20.90844667,3.52,72.06732319,0.61,207.2560976,849.24,147.1338816
1165,80221,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,1,0.15,low,#e5f5e0,31.9391771,2.992,76.82521326,2.1185,207.2560976,849.24,147.1338816
1166,80222,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,2,0.4,medium,#a1d99b,50.32372781,2.112,84.75503004,4.632666667,207.2560976,849.24,147.1338816
1167,80223,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,3,0.66,high,#31a354,69.44366054,1.1968,93.0020395,7.2474,207.2560976,849.24,147.1338816
1168,80230,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,0,0,none,#ffffff,17.69813636,3.08,61.93838294,0.36,234.070122,954.85,720.4716833
1169,80231,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,1,0.15,low,#e5f5e0,29.21041333,2.618,68.21561405,1.906,234.070122,954.85,720.4716833
1170,80232,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,2,0.4,medium,#a1d99b,48.39754162,1.848,78.67766589,4.482666667,234.070122,954.85,720.4716833
1171,80233,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,3,0.66,high,#31a354,68.35215504,1.0472,89.55819981,7.1624,234.070122,954.85,720.4716833
1172,80240,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,0,0,none,#ffffff,10.98142029,1.76,44.78642515,0.245,267.9065041,3418.485,1805.616283
1173,80241,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,1,0.15,low,#e5f5e0,23.50120467,1.496,53.63644993,1.80825,267.9065041,3418.485,1805.616283
1174,80242,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,2,0.4,medium,#a1d99b,44.36751198,1.056,68.38649122,4.413666667,267.9065041,3418.485,1805.616283
1175,80243,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",80,Rangeland,,-1,-1,-1,0.5,0.3,-1,1,-1,3,0.66,high,#31a354,66.06847158,0.5984,83.72653416,7.1233,267.9065041,3418.485,1805.616283
1176,80310,31,Barren Land,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,0,0,none,#ffffff,6.8,0,25.5,0,0,0,0
1177,80311,31,Barren Land,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,1,0.15,low,#e5f5e0,19.94699743,0,37.24298855,1.6,0,0,0
1178,80312,31,Barren Land,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,2,0.4,medium,#a1d99b,41.8586598,0,56.81463613,4.266666667,0,0,0
1179,80313,31,Barren Land,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,3,0.66,high,#31a354,64.64678868,0,77.16914961,7.04,0,0,0
1180,80410,41,Deciduous Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,0,0,none,#ffffff,85.88498714,0,96.08994273,8.8,0,0,0
1181,80411,41,Deciduous Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,1,0.15,low,#e5f5e0,85.88498714,0,96.08994273,8.8,0,0,0
1182,80412,41,Deciduous Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,2,0.4,medium,#a1d99b,85.88498714,0,96.08994273,8.8,0,0,0
1183,80413,41,Deciduous Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,3,0.66,high,#31a354,85.88498714,0,96.08994273,8.8,0,0,0
1184,80420,42,Evergreen Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,0,0,none,#ffffff,105.6849871,0,96.08994273,14.4,0,0,0
1185,80421,42,Evergreen Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,1,0.15,low,#e5f5e0,105.6849871,0,96.08994273,14.4,0,0,0
1186,80422,42,Evergreen Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,2,0.4,medium,#a1d99b,105.6849871,0,96.08994273,14.4,0,0,0
1187,80423,42,Evergreen Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,3,0.66,high,#31a354,105.6849871,0,96.08994273,14.4,0,0,0
1188,80430,43,Mixed Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,0,0,none,#ffffff,91.76997429,0,119.1798855,8.8,0,0,0
1189,80431,43,Mixed Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,1,0.15,low,#e5f5e0,91.76997429,0,119.1798855,8.8,0,0,0
1190,80432,43,Mixed Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,2,0.4,medium,#a1d99b,91.76997429,0,119.1798855,8.8,0,0,0
1191,80433,43,Mixed Forest,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,3,0.66,high,#31a354,91.76997429,0,119.1798855,8.8,0,0,0
1192,80520,52,Shrub/Scrub,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,0,0,none,#ffffff,47.875,0,68.15477645,0,0,0,0
1193,80521,52,Shrub/Scrub,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,1,0.15,low,#e5f5e0,54.86074743,0,73.49954853,1.6,0,0,0
1194,80522,52,Shrub/Scrub,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,2,0.4,medium,#a1d99b,66.5036598,0,82.407502,4.266666667,0,0,0
1195,80523,52,Shrub/Scrub,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,3,0.66,high,#31a354,78.61228868,0,91.6717736,7.04,0,0,0
1196,80710,71,Herbaceuous,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1197,80711,71,Herbaceuous,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1198,80712,71,Herbaceuous,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1199,80713,71,Herbaceuous,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1200,80810,81,Hay/Pasture,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1201,80811,81,Hay/Pasture,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1202,80812,81,Hay/Pasture,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1203,80813,81,Hay/Pasture,,80,Rangeland,,-1,-1,-1,0.5,0.3,0,1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1204,80820,82,Cultivated Crops,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,0,0,none,#ffffff,4.793840162,0,65.75263422,0,0,0,0
1205,80821,82,Cultivated Crops,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,1,0.15,low,#e5f5e0,18.24176156,0,71.45772764,1.6,0,0,0
1206,80822,82,Cultivated Crops,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,2,0.4,medium,#a1d99b,40.6549639,0,80.96621666,4.266666667,0,0,0
1207,80823,82,Cultivated Crops,,80,Rangeland,,-1,-1,-1,-1,-1,0,1,-1,3,0.66,high,#31a354,63.96469433,0,90.85504525,7.04,0,0,0
1208,80900,90,Woody Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1209,80901,90,Woody Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1210,80902,90,Woody Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1211,80903,90,Woody Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1212,80950,95,Emergent Herbaceuous Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1213,80951,95,Emergent Herbaceuous Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1214,80952,95,Emergent Herbaceuous Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1215,80953,95,Emergent Herbaceuous Wetlands,,80,Rangeland,,-1,-1,-1,-1,0.3,0,1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1216,90110,11,Open Water,,90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1217,90111,11,Open Water,,90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1218,90112,11,Open Water,,90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1219,90113,11,Open Water,,90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1220,90120,12,Perennial Ice/Snow,,90,Extractive/Mining,,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1221,90121,12,Perennial Ice/Snow,,90,Extractive/Mining,,-1,-1,-1,-1,-1,-1,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1222,90122,12,Perennial Ice/Snow,,90,Extractive/Mining,,-1,-1,-1,-1,-1,-1,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1223,90123,12,Perennial Ice/Snow,,90,Extractive/Mining,,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1224,90210,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,0,0,none,#ffffff,25.49986095,4.08,79.01411479,1.76,51.81402439,212.31,37.03522039
1225,90211,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,1,0.15,low,#e5f5e0,35.84187923,3.468,82.72998612,3.096,51.81402439,212.31,37.03522039
1226,90212,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,2,0.4,medium,#a1d99b,53.07857637,2.448,88.923105,5.322666667,51.81402439,212.31,37.03522039
1227,90213,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",90,Extractive/Mining,,-1,-1,-1,-1,-1,0,-1,-1,3,0.66,high,#31a354,71.0047414,1.3872,95.36394864,7.6384,51.81402439,212.31,37.03522039
1228,90220,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",90,Extractive/Mining,,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,20.90844667,3.52,72.06732319,0.61,207.2560976,849.24,147.1338816
